,codcliente,ingressi_condivisi
33124,124059,3
33125,124061,0
33126,124066,5
33127,124073,4
33128,124074,5
33129,124077,5
33130,124079,5
33131,124084,6
33132,124086,0
33133,124092,5
33134,124093,0
33135,124095,0
33136,124097,8
33137,124098,5
33138,124099,7
33139,124100,10
33140,124103,4
33141,124104,15
33142,124106,0
33143,124109,0
33144,124110,0
33145,124114,6
33146,124118,9
33147,124119,0
33148,124122,10
33149,124132,10
33150,124137,4
33151,124138,20
33152,124140,19
33153,124143,9
33154,124144,3
33155,124148,8
33156,124156,0
33157,124164,8
33158,124170,0
33159,124179,8
33160,124181,5
33161,124184,4
33162,124185,4
33163,124188,6
33164,124190,8
33165,124198,5
33166,124199,9
33167,124201,4
33168,124206,12
33169,124208,12
33170,124210,24
33171,124213,11
33172,124214,6
33173,124229,5
33174,124236,10
33175,124239,6
33176,124240,3
33177,124247,4
33178,124260,20
33179,124261,3
33180,124263,16
33181,124264,5
33182,124271,10
33183,124273,9
33184,124275,4
33185,124277,4
33186,124278,5
33187,124283,5
33188,124285,0
33189,124289,15
33190,124290,10
33191,124292,5
33192,124302,7
33193,124309,0
33194,124318,11
33195,124322,6
33196,124328,16
33197,124336,0
33198,124338,0
33199,124339,12
33200,124340,6
33201,124350,6
33202,124357,11
33203,124359,8
33204,124361,0
33205,124374,3
33206,124380,3
33207,124382,7
33208,124386,3
33209,124388,0
33210,124397,0
33211,124404,7
33212,124410,6
33213,124412,5
33214,124415,14
33215,124420,6
33216,124422,4
33217,124423,0
33218,124443,0
33219,124451,11
33220,124454,8
33221,124456,0
33222,124457,21
33223,124462,5
33224,124466,0
33225,124473,17
33226,124475,13
33227,124476,25
33228,124480,8
33229,124486,7
33230,124489,4
33231,124491,0
33232,124493,3
33233,124501,8
33234,124506,0
33235,124507,3
33236,124511,0
33237,124516,7
33238,124526,4
33239,124533,6
33240,124541,4
33241,124543,0
33242,124544,0
33243,124545,6
33244,124563,3
33245,124566,6
33246,124574,0
33247,124575,5
33248,124579,0
33249,124586,22
33250,124587,20
33251,124588,0
33252,124593,14
33253,124594,5
33254,124595,0
33255,124601,5
33256,124608,5
33257,124619,0
33258,124634,3
33259,124636,0
33260,124641,8
33261,124642,18
33262,124646,5
33263,124647,6
33264,124648,6
33265,124653,4
33266,124657,5
33267,124660,6
33268,124666,4
33269,124667,6
33270,124670,11
33271,124671,7
33272,124676,0
33273,124677,0
33274,124683,5
33275,124687,0
33276,124688,0
33277,124694,3
33278,124697,0
33279,124699,9
33280,124701,9
33281,124702,8
33282,124705,4
33283,124709,10
33284,124714,7
33285,124715,22
33286,124717,14
33287,124718,7
33288,124719,0
33289,124721,4
33290,124723,8
33291,124727,8
33292,124728,11
33293,124733,10
33294,124735,0
33295,124745,3
33296,124748,10
33297,124749,14
33298,124761,3
33299,124775,0
33300,124776,0
33301,124777,4
33302,124778,9
33303,124782,3
33304,124787,0
33305,124789,8
33306,124790,4
33307,124792,3
33308,124796,8
33309,124800,16
33310,124803,3
33311,124804,3
33312,124810,10
33313,124812,13
33314,124817,0
33315,124820,3
33316,124823,8
33317,124828,0
33318,124832,6
33319,124834,0
33320,124843,3
33321,124849,4
33322,124854,18
33323,124862,5
33324,124867,3
33325,124869,21
33326,124870,4
33327,124880,3
33328,124882,8
33329,124887,5
33330,124890,5
33331,124896,3
33332,124897,10
33333,124904,0
33334,124905,3
33335,124907,0
33336,124911,4
33337,124918,6
33338,124922,0
33339,124927,0
33340,124932,22
33341,124933,12
33342,124938,8
33343,124945,4
33344,124949,5
33345,124952,6
33346,124957,7
33347,124959,6
33348,124960,6
33349,124961,13
33350,124963,9
33351,124965,6
33352,124970,4
33353,124976,13
33354,124977,6
33355,124979,15
33356,124984,5
33357,124986,22
33358,124991,5
33359,124994,0
33360,124996,7
33361,125003,7
33362,125007,13
33363,125010,3
33364,125016,7
33365,125021,0
33366,125023,5
33367,125024,13
33368,125027,4
33369,125028,0
33370,125031,6
33371,125032,10
33372,125035,0
33373,125040,11
33374,125047,0
33375,125056,0
33376,125061,3
33377,125069,0
33378,125072,4
33379,125077,0
33380,125080,3
33381,125081,4
33382,125084,3
33383,125085,8
33384,125091,8
33385,125093,16
33386,125100,0
33387,125101,0
33388,125102,11
33389,125103,0
33390,125108,0
33391,125114,21
33392,125117,12
33393,125120,10
33394,125127,7
33395,125128,12
33396,125132,0
33397,125140,6
33398,125144,7
33399,125147,9
33400,125148,6
33401,125149,0
33402,125151,0
33403,125152,0
33404,125153,0
33405,125155,6
33406,125158,11
33407,125163,23
33408,125165,5
33409,125178,13
33410,125185,6
33411,125188,6
33412,125189,11
33413,125198,0
33414,125201,6
33415,125204,0
33416,125208,0
33417,125219,0
33418,125230,7
33419,125232,0
33420,125235,10
33421,125238,0
33422,125239,6
33423,125240,13
33424,125241,7
33425,125253,17
33426,125255,0
33427,125256,21
33428,125260,3
33429,125265,0
33430,125273,0
33431,125279,17
33432,125280,8
33433,125299,7
33434,125300,7
33435,125306,13
33436,125310,0
33437,125317,4
33438,125321,7
33439,125323,0
33440,125327,15
33441,125331,13
33442,125332,5
33443,125334,7
33444,125335,6
33445,125336,9
33446,125343,3
33447,125348,0
33448,125350,4
33449,125365,10
33450,125369,0
33451,125370,3
33452,125371,4
33453,125372,11
33454,125373,3
33455,125374,0
33456,125378,0
33457,125388,3
33458,125391,12
33459,125393,0
33460,125396,6
33461,125402,3
33462,125413,5
33463,125414,4
33464,125417,0
33465,125426,7
33466,125427,13
33467,125434,6
33468,125437,11
33469,125439,10
33470,125442,20
33471,125443,6
33472,125445,3
33473,125450,11
33474,125452,4
33475,125458,34
33476,125460,7
33477,125462,12
33478,125466,3
33479,125468,4
33480,125470,6
33481,125471,3
33482,125473,12
33483,125474,4
33484,125475,15
33485,125478,10
33486,125479,5
33487,125481,7
33488,125482,3
33489,125483,6
33490,125485,10
33491,125487,3
33492,125489,10
33493,125490,0
33494,125491,4
33495,125497,7
33496,125499,0
33497,125503,0
33498,125505,0
33499,125509,4
33500,125511,0
33501,125513,0
33502,125517,7
33503,125522,13
33504,125530,0
33505,125533,0
33506,125544,0
33507,125547,9
33508,125548,8
33509,125551,4
33510,125555,19
33511,125563,18
33512,125572,11
33513,125580,0
33514,125581,3
33515,125584,3
33516,125589,4
33517,125593,23
33518,125595,5
33519,125598,10
33520,125600,3
33521,125601,4
33522,125624,0
33523,125625,0
33524,125628,0
33525,125632,0
33526,125633,13
33527,125635,0
33528,125636,0
33529,125647,5
33530,125649,5
33531,125656,7
33532,125657,5
33533,125660,0
33534,125661,22
33535,125664,13
33536,125667,3
33537,125670,11
33538,125691,5
33539,125697,0
33540,125698,0
33541,125701,3
33542,125702,0
33543,125703,0
33544,125705,0
33545,125707,7
33546,125709,6
33547,125710,3
33548,125714,6
33549,125715,16
33550,125724,9
33551,125731,3
33552,125735,3
33553,125736,6
33554,125737,6
33555,125739,26
33556,125745,0
33557,125747,4
33558,125748,0
33559,125749,3
33560,125753,4
33561,125757,5
33562,125758,5
33563,125761,5
33564,125763,0
33565,125769,0
33566,125770,8
33567,125782,0
33568,125783,8
33569,125786,0
33570,125789,3
33571,125790,3
33572,125791,19
33573,125793,0
33574,125797,3
33575,125803,9
33576,125804,4
33577,125805,15
33578,125806,9
33579,125809,3
33580,125814,0
33581,125815,6
33582,125821,14
33583,125823,0
33584,125827,13
33585,125828,0
33586,125830,4
33587,125832,0
33588,125839,0
33589,125841,6
33590,125842,0
33591,125843,3
33592,125846,20
33593,125849,8
33594,125850,15
33595,125853,8
33596,125856,5
33597,125858,8
33598,125863,4
33599,125866,0
33600,125877,5
33601,125880,3
33602,125887,3
33603,125890,10
33604,125892,0
33605,125893,8
33606,125894,5
33607,125899,28
33608,125901,4
33609,125905,0
33610,125914,0
33611,125923,3
33612,125924,0
33613,125926,0
33614,125943,3
33615,125944,0
33616,125948,4
33617,125952,6
33618,125954,9
33619,125958,3
33620,125961,15
33621,125967,0
33622,125969,3
33623,125982,5
33624,125985,8
33625,125999,10
33626,126000,3
33627,126002,7
33628,126007,3
33629,126013,3
33630,126015,8
33631,126022,5
33632,126025,0
33633,126028,4
33634,126033,0
33635,126035,0
33636,126036,3
33637,126038,9
33638,126042,25
33639,126046,0
33640,126047,5
33641,126048,8
33642,126055,12
33643,126056,0
33644,126057,0
33645,126065,6
33646,126066,5
33647,126068,0
33648,126074,0
33649,126075,7
33650,126076,3
33651,126077,0
33652,126079,3
33653,126082,6
33654,126083,0
33655,126095,15
33656,126099,11
33657,126108,3
33658,126109,3
33659,126110,9
33660,126111,3
33661,126113,12
33662,126116,7
33663,126120,6
33664,126121,0
33665,126124,10
33666,126125,3
33667,126132,4
33668,126137,3
33669,126141,5
33670,126143,10
33671,126148,4
33672,126149,7
33673,126151,10
33674,126155,7
33675,126158,7
33676,126162,7
33677,126164,14
33678,126168,16
33679,126169,14
33680,126170,10
33681,126171,3
33682,126177,3
33683,126179,3
33684,126181,0
33685,126189,8
33686,126192,0
33687,126194,0
33688,126198,17
33689,126204,8
33690,126207,4
33691,126210,0
33692,126214,3
33693,126216,8
33694,126217,0
33695,126218,0
33696,126223,3
33697,126228,4
33698,126229,0
33699,126233,10
33700,126234,0
33701,126239,0
33702,126246,3
33703,126253,12
33704,126257,10
33705,126261,5
33706,126268,7
33707,126270,3
33708,126273,4
33709,126280,3
33710,126281,8
33711,126283,4
33712,126288,0
33713,126298,0
33714,126302,4
33715,126314,11
33716,126316,0
33717,126321,14
33718,126329,7
33719,126330,4
33720,126334,14
33721,126339,11
33722,126340,0
33723,126345,6
33724,126346,8
33725,126348,3
33726,126354,6
33727,126358,15
33728,126361,12
33729,126362,17
33730,126375,0
33731,126379,5
33732,126382,5
33733,126392,0
33734,126413,11
33735,126414,15
33736,126415,13
33737,126419,9
33738,126424,0
33739,126427,4
33740,126429,4
33741,126436,10
33742,126439,3
33743,126447,7
33744,126449,0
33745,126450,0
33746,126460,5
33747,126461,0
33748,126463,26
33749,126465,15
33750,126466,10
33751,126467,13
33752,126468,0
33753,126469,10
33754,126480,0
33755,126481,4
33756,126485,6
33757,126492,5
33758,126497,6
33759,126499,0
33760,126506,11
33761,126514,4
33762,126520,7
33763,126521,4
33764,126528,0
33765,126529,4
33766,126530,6
33767,126533,0
33768,126537,4
33769,126538,5
33770,126550,0
33771,126557,4
33772,126558,0
33773,126565,0
33774,126576,0
33775,126578,6
33776,126590,15
33777,126591,6
33778,126594,15
33779,126598,9
33780,126600,5
33781,126601,6
33782,126603,7
33783,126610,8
33784,126613,5
33785,126614,4
33786,126619,14
33787,126620,9
33788,126622,3
33789,126624,35
33790,126626,3
33791,126629,13
33792,126630,7
33793,126633,12
33794,126635,16
33795,126637,9
33796,126651,3
33797,126653,4
33798,126656,11
33799,126661,0
33800,126664,3
33801,126666,4
33802,126668,5
33803,126670,7
33804,126675,4
33805,126680,3
33806,126682,3
33807,126685,13
33808,126688,6
33809,126690,0
33810,126691,8
33811,126694,0
33812,126698,17
33813,126699,0
33814,126700,6
33815,126703,6
33816,126707,5
33817,126708,34
33818,126710,0
33819,126716,15
33820,126721,14
33821,126725,0
33822,126727,11
33823,126728,4
33824,126732,4
33825,126735,0
33826,126736,5
33827,126741,0
33828,126749,12
33829,126750,4
33830,126751,0
33831,126767,3
33832,126786,5
33833,126793,4
33834,126796,0
33835,126798,3
33836,126800,7
33837,126808,0
33838,126813,0
33839,126828,3
33840,126830,5
33841,126835,5
33842,126840,3
33843,126846,9
33844,126852,8
33845,126854,4
33846,126860,34
33847,126861,21
33848,126864,12
33849,126870,13
33850,126872,0
33851,126873,7
33852,126877,11
33853,126878,3
33854,126879,0
33855,126883,22
33856,126884,6
33857,126885,0
33858,126888,0
33859,126890,9
33860,126891,7
33861,126892,22
33862,126895,12
33863,126901,4
33864,126904,0
33865,126905,0
33866,126906,3
33867,126908,0
33868,126909,7
33869,126913,7
33870,126915,0
33871,126921,0
33872,126923,5
33873,126928,9
33874,126930,3
33875,126935,6
33876,126936,0
33877,126943,15
33878,126950,0
33879,126953,8
33880,126954,0
33881,126955,4
33882,126962,0
33883,126964,0
33884,126976,4
33885,126978,11
33886,126982,14
33887,126986,7
33888,126989,0
33889,126990,8
33890,126991,0
33891,126997,6
33892,127000,8
33893,127002,4
33894,127004,6
33895,127007,14
33896,127010,6
33897,127028,5
33898,127029,11
33899,127030,6
33900,127034,6
33901,127037,0
33902,127044,0
33903,127046,14
33904,127056,0
33905,127058,8
33906,127060,9
33907,127061,3
33908,127067,6
33909,127073,5
33910,127083,4
33911,127090,0
33912,127093,20
33913,127094,0
33914,127095,11
33915,127097,11
33916,127098,6
33917,127100,3
33918,127101,12
33919,127104,15
33920,127105,9
33921,127106,6
33922,127111,0
33923,127112,0
33924,127119,9
33925,127122,3
33926,127126,10
33927,127131,0
33928,127132,13
33929,127134,7
33930,127135,8
33931,127139,0
33932,127150,0
33933,127151,0
33934,127152,3
33935,127156,6
33936,127160,4
33937,127161,13
33938,127166,8
33939,127171,0
33940,127173,0
33941,127174,14
33942,127175,10
33943,127176,5
33944,127177,13
33945,127178,3
33946,127180,11
33947,127181,5
33948,127183,16
33949,127186,3
33950,127188,0
33951,127191,0
33952,127194,0
33953,127203,0
33954,127208,3
33955,127209,0
33956,127210,0
33957,127214,4
33958,127219,7
33959,127220,6
33960,127226,5
33961,127228,5
33962,127229,4
33963,127230,0
33964,127232,6
33965,127233,0
33966,127238,3
33967,127250,4
33968,127251,5
33969,127260,12
33970,127262,4
33971,127271,0
33972,127274,5
33973,127276,11
33974,127277,3
33975,127278,20
33976,127283,10
33977,127288,8
33978,127291,5
33979,127292,0
33980,127309,3
33981,127316,13
33982,127317,5
33983,127323,0
33984,127324,4
33985,127330,3
33986,127332,8
33987,127333,8
33988,127336,0
33989,127340,0
33990,127345,4
33991,127349,6
33992,127350,24
33993,127351,4
33994,127355,3
33995,127358,3
33996,127359,0
33997,127361,0
33998,127367,3
33999,127368,0
34000,127371,5
34001,127374,0
34002,127377,3
34003,127395,8
34004,127396,6
34005,127397,8
34006,127398,10
34007,127403,0
34008,127405,4
34009,127407,0
34010,127409,17
34011,127410,0
34012,127413,0
34013,127414,4
34014,127416,5
34015,127417,0
34016,127418,13
34017,127424,7
34018,127427,0
34019,127429,0
34020,127431,4
34021,127432,9
34022,127434,7
34023,127436,0
34024,127442,8
34025,127444,0
34026,127454,9
34027,127464,10
34028,127467,3
34029,127468,0
34030,127469,6
34031,127471,4
34032,127472,7
34033,127474,4
34034,127478,7
34035,127480,6
34036,127481,0
34037,127487,7
34038,127488,4
34039,127494,0
34040,127498,0
34041,127499,4
34042,127500,0
34043,127502,4
34044,127505,4
34045,127506,5
34046,127507,0
34047,127509,11
34048,127510,7
34049,127512,4
34050,127513,5
34051,127515,14
34052,127516,6
34053,127517,6
34054,127518,0
34055,127526,11
34056,127528,6
34057,127529,10
34058,127532,6
34059,127534,9
34060,127544,0
34061,127546,7
34062,127547,10
34063,127551,8
34064,127557,7
34065,127559,0
34066,127561,6
34067,127562,0
34068,127566,6
34069,127567,0
34070,127568,4
34071,127574,0
34072,127577,0
34073,127578,14
34074,127585,5
34075,127594,20
34076,127596,11
34077,127599,6
34078,127600,10
34079,127603,10
34080,127605,3
34081,127607,0
34082,127608,0
34083,127609,0
34084,127612,0
34085,127617,11
34086,127625,5
34087,127630,5
34088,127640,3
34089,127642,5
34090,127643,0
34091,127653,0
34092,127654,5
34093,127660,3
34094,127665,4
34095,127671,28
34096,127673,14
34097,127675,7
34098,127693,37
34099,127695,10
34100,127697,7
34101,127704,0
34102,127706,8
34103,127711,7
34104,127712,6
34105,127713,4
34106,127715,4
34107,127719,0
34108,127720,0
34109,127726,0
34110,127730,0
34111,127733,3
34112,127740,5
34113,127742,3
34114,127745,0
34115,127748,3
34116,127749,0
34117,127751,4
34118,127752,0
34119,127753,3
34120,127757,0
34121,127758,13
34122,127760,5
34123,127765,13
34124,127767,6
34125,127768,3
34126,127769,12
34127,127774,0
34128,127779,3
34129,127781,9
34130,127782,6
34131,127790,4
34132,127794,5
34133,127800,13
34134,127801,7
34135,127808,11
34136,127810,14
34137,127812,10
34138,127839,6
34139,127842,8
34140,127844,0
34141,127851,5
34142,127857,5
34143,127862,24
34144,127864,6
34145,127865,0
34146,127866,5
34147,127870,7
34148,127872,11
34149,127875,5
34150,127879,10
34151,127882,9
34152,127883,6
34153,127888,21
34154,127892,4
34155,127895,3
34156,127903,6
34157,127904,20
34158,127910,0
34159,127913,4
34160,127915,10
34161,127924,7
34162,127926,6
34163,127933,3
34164,127937,8
34165,127945,12
34166,127947,9
34167,127948,5
34168,127951,22
34169,127959,5
34170,127960,6
34171,127963,17
34172,127968,0
34173,127975,5
34174,127976,10
34175,127979,6
34176,127983,0
34177,127990,3
34178,127996,6
34179,128001,20
34180,128002,4
34181,128003,12
34182,128005,11
34183,128009,0
34184,128010,0
34185,128012,4
34186,128013,17
34187,128015,7
34188,128021,5
34189,128024,8
34190,128025,3
34191,128026,11
34192,128032,8
34193,128033,0
34194,128036,13
34195,128040,11
34196,128041,0
34197,128043,9
34198,128044,0
34199,128053,7
34200,128059,6
34201,128062,12
34202,128070,7
34203,128071,6
34204,128073,18
34205,128087,11
34206,128093,3
34207,128098,5
34208,128101,0
34209,128107,0
34210,128110,0
34211,128111,4
34212,128113,0
34213,128115,9
34214,128123,8
34215,128132,0
34216,128136,6
34217,128137,5
34218,128141,7
34219,128146,9
34220,128150,9
34221,128153,4
34222,128155,0
34223,128157,10
34224,128168,5
34225,128172,3
34226,128174,23
34227,128177,6
34228,128183,0
34229,128186,0
34230,128189,7
34231,128190,8
34232,128191,5
34233,128194,0
34234,128195,0
34235,128198,5
34236,128202,3
34237,128207,3
34238,128213,0
34239,128217,8
34240,128218,13
34241,128219,9
34242,128220,7
34243,128221,5
34244,128224,10
34245,128227,0
34246,128228,15
34247,128231,6
34248,128232,6
34249,128234,20
34250,128235,4
34251,128241,5
34252,128244,4
34253,128249,3
34254,128253,4
34255,128255,0
34256,128256,7
34257,128259,0
34258,128266,0
34259,128269,0
34260,128271,7
34261,128286,0
34262,128287,0
34263,128291,5
34264,128295,3
34265,128297,0
34266,128303,0
34267,128307,3
34268,128325,5
34269,128326,6
34270,128327,0
34271,128335,12
34272,128337,4
34273,128340,0
34274,128346,0
34275,128348,4
34276,128351,3
34277,128353,0
34278,128354,5
34279,128355,4
34280,128356,3
34281,128357,14
34282,128358,4
34283,128359,22
34284,128361,11
34285,128362,0
34286,128368,10
34287,128371,3
34288,128372,7
34289,128377,8
34290,128379,37
34291,128380,12
34292,128384,0
34293,128385,0
34294,128399,22
34295,128400,3
34296,128402,0
34297,128405,5
34298,128406,0
34299,128410,6
34300,128411,11
34301,128421,17
34302,128423,0
34303,128431,3
34304,128435,8
34305,128439,6
34306,128441,6
34307,128445,4
34308,128448,0
34309,128452,11
34310,128454,5
34311,128456,4
34312,128461,17
34313,128466,6
34314,128469,12
34315,128470,5
34316,128471,4
34317,128476,0
34318,128484,3
34319,128487,5
34320,128488,14
34321,128489,4
34322,128490,18
34323,128492,0
34324,128496,4
34325,128507,4
34326,128509,11
34327,128512,11
34328,128517,5
34329,128518,4
34330,128524,4
34331,128528,3
34332,128535,0
34333,128537,3
34334,128539,13
34335,128543,0
34336,128544,6
