,codcliente,numero_persone_diverse
50935,193344,14
50936,193351,20
50937,193357,19
50938,193359,0
50939,193363,0
50940,193368,21
50941,193371,8
50942,193372,5
50943,193373,0
50944,193374,0
50945,193376,34
50946,193380,0
50947,193381,24
50948,193388,20
50949,193389,34
50950,193392,0
50951,193395,24
50952,193396,6
50953,193397,9
50954,193398,0
50955,193408,23
50956,193410,16
50957,193413,16
50958,193420,0
50959,193422,22
50960,193423,35
50961,193424,22
50962,193427,29
50963,193429,34
50964,193437,33
50965,193438,0
50966,193439,6
50967,193442,30
50968,193445,5
50969,193447,33
50970,193450,0
50971,193456,21
50972,193459,0
50973,193460,11
50974,193461,35
50975,193462,28
50976,193464,29
50977,193472,11
50978,193478,17
50979,193480,28
50980,193493,12
50981,193495,6
50982,193498,34
50983,193499,12
50984,193500,10
50985,193501,25
50986,193503,7
50987,193506,4
50988,193510,11
50989,193515,17
50990,193518,30
50991,193521,0
50992,193526,3
50993,193531,7
50994,193532,29
50995,193533,8
50996,193534,32
50997,193535,20
50998,193544,11
50999,193547,0
51000,193551,14
51001,193554,34
51002,193564,0
51003,193566,0
51004,193567,0
51005,193569,21
51006,193573,0
51007,193583,0
51008,193585,0
51009,193587,0
51010,193588,6
51011,193593,22
51012,193595,23
51013,193618,8
51014,193620,10
51015,193623,7
51016,193629,29
51017,193636,12
51018,193641,15
51019,193644,33
51020,193652,21
51021,193654,13
51022,193656,4
51023,193660,9
51024,193663,0
51025,193666,25
51026,193670,0
51027,193672,31
51028,193673,9
51029,193674,0
51030,193681,0
51031,193683,22
51032,193684,6
51033,193688,0
51034,193692,8
51035,193697,24
51036,193699,0
51037,193700,12
51038,193705,22
51039,193708,12
51040,193714,20
51041,193718,0
51042,193719,30
51043,193727,3
51044,193728,9
51045,193735,7
51046,193739,8
51047,193740,14
51048,193741,21
51049,193744,23
51050,193750,0
51051,193756,13
51052,193788,0
51053,193790,0
51054,193796,16
51055,193798,8
51056,193800,15
51057,193808,5
51058,193810,31
51059,193815,31
51060,193819,25
51061,193820,25
51062,193822,31
51063,193827,0
51064,193828,8
51065,193831,6
51066,193844,4
51067,193846,3
51068,193848,2
51069,193849,5
51070,193852,30
51071,193857,6
51072,193860,0
51073,193868,29
51074,193872,26
51075,193875,7
51076,193877,22
51077,193882,25
51078,193890,5
51079,193891,26
51080,193892,12
51081,193893,26
51082,193894,12
51083,193902,0
51084,193906,16
51085,193908,7
51086,193910,0
51087,193924,29
51088,193927,0
51089,193930,34
51090,193936,0
51091,193939,18
51092,193941,10
51093,193943,3
51094,193949,27
51095,193951,15
51096,193952,7
51097,193953,34
51098,193954,13
51099,193956,1
51100,193959,10
51101,193966,21
51102,193967,26
51103,193973,0
51104,193975,0
51105,193976,0
51106,193977,0
51107,193981,25
51108,193982,15
51109,193987,22
51110,193989,13
51111,193991,33
51112,193995,12
51113,193996,11
51114,194002,21
51115,194007,0
51116,194008,32
51117,194009,0
51118,194012,7
51119,194013,34
51120,194019,27
51121,194020,8
51122,194021,0
51123,194029,8
51124,194035,30
51125,194043,21
51126,194044,24
51127,194046,35
51128,194053,20
51129,194056,19
51130,194059,34
51131,194060,0
51132,194061,8
51133,194066,0
51134,194068,0
51135,194071,4
51136,194082,31
51137,194090,3
51138,194091,17
51139,194092,24
51140,194096,30
51141,194097,0
51142,194104,22
51143,194108,26
51144,194110,0
51145,194114,0
51146,194115,19
51147,194118,0
51148,194123,27
51149,194125,25
51150,194127,0
51151,194132,7
51152,194133,0
51153,194134,30
51154,194139,26
51155,194150,3
51156,194151,12
51157,194152,3
51158,194153,30
51159,194162,0
51160,194168,0
51161,194169,19
51162,194170,20
51163,194176,10
51164,194178,0
51165,194181,0
51166,194187,14
51167,194188,3
51168,194192,0
51169,194194,8
51170,194201,21
51171,194207,1
51172,194210,0
51173,194221,20
51174,194222,0
51175,194236,20
51176,194237,12
51177,194238,20
51178,194245,18
51179,194252,15
51180,194259,28
51181,194263,26
51182,194267,0
51183,194269,24
51184,194272,11
51185,194273,26
51186,194291,0
51187,194304,9
51188,194306,3
51189,194307,6
51190,194309,0
51191,194314,0
51192,194315,25
51193,194316,0
51194,194319,2
51195,194325,10
51196,194328,0
51197,194332,33
51198,194334,19
51199,194335,33
51200,194345,0
51201,194349,23
51202,194352,17
51203,194354,1
51204,194361,15
51205,194365,32
51206,194368,21
51207,194371,4
51208,194377,22
51209,194379,11
51210,194381,22
51211,194386,0
51212,194388,16
51213,194389,35
51214,194394,0
51215,194400,18
51216,194411,0
51217,194413,15
51218,194415,15
51219,194416,24
51220,194422,31
51221,194423,0
51222,194424,28
51223,194425,25
51224,194426,18
51225,194428,0
51226,194429,0
51227,194435,22
51228,194437,24
51229,194448,0
51230,194449,4
51231,194451,3
51232,194453,0
51233,194461,0
51234,194463,0
51235,194465,4
51236,194475,34
51237,194484,0
51238,194491,29
51239,194493,11
51240,194494,14
51241,194497,0
51242,194500,27
51243,194504,14
51244,194506,0
51245,194511,22
51246,194514,15
51247,194518,0
51248,194519,32
51249,194521,0
51250,194534,9
51251,194547,0
51252,194550,32
51253,194551,13
51254,194554,9
51255,194558,0
51256,194567,14
51257,194574,12
51258,194587,17
51259,194590,23
51260,194597,33
51261,194599,10
51262,194600,26
51263,194605,0
51264,194610,17
51265,194623,10
51266,194625,32
51267,194627,19
51268,194629,17
51269,194631,13
51270,194634,17
51271,194636,0
51272,194637,0
51273,194640,5
51274,194643,8
51275,194644,28
51276,194646,24
51277,194647,0
51278,194650,0
51279,194652,22
51280,194654,19
51281,194659,0
51282,194662,2
51283,194663,24
51284,194666,0
51285,194667,0
51286,194671,11
51287,194673,33
51288,194679,0
51289,194686,6
51290,194690,0
51291,194691,24
51292,194695,0
51293,194698,6
51294,194702,14
51295,194714,7
51296,194720,17
51297,194731,9
51298,194733,18
51299,194734,30
51300,194735,24
51301,194737,13
51302,194745,11
51303,194746,0
51304,194752,7
51305,194754,23
51306,194755,0
51307,194763,18
51308,194765,24
51309,194768,6
51310,194769,0
51311,194771,0
51312,194773,4
51313,194777,0
51314,194785,0
51315,194786,0
51316,194787,20
51317,194791,8
51318,194792,21
51319,194797,3
51320,194799,10
51321,194800,0
51322,194803,24
51323,194804,19
51324,194805,34
51325,194807,16
51326,194809,6
51327,194813,6
51328,194814,22
51329,194818,0
51330,194823,3
51331,194825,0
51332,194832,19
51333,194837,6
51334,194841,26
51335,194844,0
51336,194849,11
51337,194850,33
51338,194854,5
51339,194857,22
51340,194860,6
51341,194861,11
51342,194864,29
51343,194871,29
51344,194875,18
51345,194877,0
51346,194878,16
51347,194879,13
51348,194881,29
51349,194885,6
51350,194887,15
51351,194891,20
51352,194896,0
51353,194899,3
51354,194901,9
51355,194909,24
51356,194914,23
51357,194919,19
51358,194921,30
51359,194937,10
51360,194939,6
51361,194942,6
51362,194943,0
51363,194947,31
51364,194948,7
51365,194952,21
51366,194956,11
51367,194958,30
51368,194963,15
51369,194964,0
51370,194968,0
51371,194974,0
51372,194976,33
51373,194982,7
51374,194984,9
51375,194986,27
51376,194987,0
51377,194988,27
51378,194991,0
51379,194992,0
51380,194994,13
51381,194995,18
51382,194996,10
51383,194997,2
51384,194999,32
51385,195002,26
51386,195006,0
51387,195007,24
51388,195008,4
51389,195010,35
51390,195012,0
51391,195013,7
51392,195014,13
51393,195016,0
51394,195018,9
51395,195022,0
51396,195023,0
51397,195024,34
51398,195027,33
51399,195032,0
51400,195034,21
51401,195036,23
51402,195045,11
51403,195046,29
51404,195049,13
51405,195051,30
51406,195053,0
51407,195056,29
51408,195057,32
51409,195062,0
51410,195063,19
51411,195065,23
51412,195067,30
51413,195068,0
51414,195069,24
51415,195073,24
51416,195076,30
51417,195077,0
51418,195078,30
51419,195080,13
51420,195082,26
51421,195099,12
51422,195101,30
51423,195104,25
51424,195111,3
51425,195112,6
51426,195115,27
51427,195116,0
51428,195117,33
51429,195120,23
51430,195121,25
51431,195122,26
51432,195123,22
51433,195124,0
51434,195130,13
51435,195132,9
51436,195137,31
51437,195139,24
51438,195141,6
51439,195142,6
51440,195143,23
51441,195144,15
51442,195155,13
51443,195156,19
51444,195159,27
51445,195163,0
51446,195167,20
51447,195170,10
51448,195172,33
51449,195173,9
51450,195174,22
51451,195193,17
51452,195196,27
51453,195200,6
51454,195207,23
51455,195208,32
51456,195209,12
51457,195213,27
51458,195220,6
51459,195221,9
51460,195224,18
51461,195230,3
51462,195235,5
51463,195244,0
51464,195245,23
51465,195248,35
51466,195250,12
51467,195251,18
51468,195257,23
51469,195258,33
51470,195263,13
51471,195264,3
51472,195267,17
51473,195269,6
51474,195270,23
51475,195272,13
51476,195274,3
51477,195278,27
51478,195282,30
51479,195283,33
51480,195285,30
51481,195289,13
51482,195290,29
51483,195292,33
51484,195297,23
51485,195302,22
51486,195305,20
51487,195316,0
51488,195319,0
51489,195327,22
51490,195328,7
51491,195331,0
51492,195334,0
51493,195339,8
51494,195343,34
51495,195345,0
51496,195346,0
51497,195351,22
51498,195352,3
51499,195354,0
51500,195357,12
51501,195363,4
51502,195378,0
51503,195384,27
51504,195385,8
51505,195388,12
51506,195397,0
51507,195405,8
51508,195413,24
51509,195422,0
51510,195432,1
51511,195442,0
51512,195443,6
51513,195457,0
51514,195458,31
51515,195460,21
51516,195466,0
51517,195469,22
51518,195470,28
51519,195471,0
51520,195472,12
51521,195482,22
51522,195493,34
51523,195494,13
51524,195495,13
51525,195497,14
51526,195500,23
51527,195504,1
51528,195507,22
51529,195509,27
51530,195512,0
51531,195514,0
51532,195515,0
51533,195517,18
51534,195519,23
51535,195522,27
51536,195523,2
51537,195524,33
51538,195525,22
51539,195526,8
51540,195530,16
51541,195532,34
51542,195533,19
51543,195534,0
51544,195539,4
51545,195544,7
51546,195546,23
51547,195548,28
51548,195552,0
51549,195554,31
51550,195556,16
51551,195557,9
51552,195558,27
51553,195562,10
51554,195565,0
51555,195570,0
51556,195575,29
51557,195576,21
51558,195583,26
51559,195584,8
51560,195589,6
51561,195590,28
51562,195610,9
51563,195611,0
51564,195614,4
51565,195617,0
51566,195623,27
51567,195624,11
51568,195629,27
51569,195631,24
51570,195634,19
51571,195635,5
51572,195637,13
51573,195640,23
51574,195644,9
51575,195652,27
51576,195660,14
51577,195663,12
51578,195668,25
51579,195670,24
51580,195675,26
51581,195676,14
51582,195678,0
51583,195679,0
51584,195681,3
51585,195682,0
51586,195687,25
51587,195689,0
51588,195693,0
51589,195694,9
51590,195698,17
51591,195700,12
51592,195704,4
51593,195718,17
51594,195719,17
51595,195720,17
51596,195722,0
51597,195725,0
51598,195727,0
51599,195728,25
51600,195731,2
51601,195732,12
51602,195733,13
51603,195736,5
51604,195739,12
51605,195742,0
51606,195744,12
51607,195746,22
51608,195748,21
51609,195753,0
51610,195756,9
51611,195766,0
51612,195767,14
51613,195773,25
51614,195774,0
51615,195778,0
51616,195780,20
51617,195781,0
51618,195785,10
51619,195789,0
51620,195790,6
51621,195797,29
51622,195802,8
51623,195812,23
51624,195813,23
51625,195815,0
51626,195817,0
51627,195819,29
51628,195824,0
51629,195827,3
51630,195830,2
51631,195831,15
51632,195836,11
51633,195844,13
51634,195846,7
51635,195852,16
51636,195855,0
51637,195859,0
51638,195862,7
51639,195865,31
51640,195866,15
51641,195868,22
51642,195874,19
51643,195876,10
51644,195881,0
51645,195883,31
51646,195884,0
51647,195885,21
51648,195893,17
51649,195895,0
51650,195902,24
51651,195905,15
51652,195911,0
51653,195914,0
51654,195920,30
51655,195923,0
51656,195924,11
51657,195925,17
51658,195927,15
51659,195934,20
51660,195935,19
51661,195937,13
51662,195940,25
51663,195943,18
51664,195948,10
51665,195952,21
51666,195955,8
51667,195958,14
51668,195960,12
51669,195961,21
51670,195964,21
51671,195968,5
51672,195973,3
51673,195975,0
51674,195980,28
51675,195993,0
51676,195994,13
51677,196000,9
51678,196002,2
51679,196009,23
51680,196012,4
51681,196017,0
51682,196019,29
51683,196021,0
51684,196024,28
51685,196026,34
51686,196029,23
51687,196036,20
51688,196039,7
51689,196040,4
51690,196054,0
51691,196061,35
51692,196062,23
51693,196064,2
51694,196066,27
51695,196068,21
51696,196070,14
51697,196071,26
51698,196073,29
51699,196076,7
51700,196077,14
51701,196081,19
51702,196082,16
51703,196084,13
51704,196088,9
51705,196091,31
51706,196092,18
51707,196093,10
51708,196097,0
51709,196100,14
51710,196118,26
51711,196121,35
51712,196122,21
51713,196127,29
51714,196129,32
51715,196132,0
51716,196133,0
51717,196134,8
51718,196136,11
51719,196138,19
51720,196139,27
51721,196140,25
51722,196142,8
51723,196144,0
51724,196155,4
51725,196160,4
51726,196171,24
51727,196176,23
51728,196177,3
51729,196178,25
51730,196180,0
51731,196182,28
51732,196184,33
51733,196186,25
51734,196187,28
51735,196188,35
51736,196194,0
51737,196195,33
51738,196206,24
51739,196208,21
51740,196222,0
51741,196228,29
51742,196231,11
51743,196234,26
51744,196235,30
51745,196238,17
51746,196242,0
51747,196250,3
51748,196252,35
51749,196254,0
51750,196266,28
51751,196274,34
51752,196275,0
51753,196288,5
51754,196300,9
51755,196306,0
51756,196309,21
51757,196314,25
51758,196328,13
51759,196329,0
51760,196334,0
51761,196338,20
51762,196339,7
51763,196341,34
51764,196345,11
51765,196349,29
51766,196353,32
51767,196357,15
51768,196367,9
51769,196375,0
51770,196391,17
51771,196393,10
51772,196395,0
51773,196406,33
51774,196409,10
51775,196437,20
51776,196440,19
51777,196451,15
51778,196475,20
51779,196477,23
51780,196487,15
51781,196489,14
51782,196491,8
51783,196504,25
51784,196506,10
51785,196511,0
51786,196512,28
51787,196517,25
51788,196527,17
51789,196529,0
51790,196530,16
51791,196531,26
51792,196532,0
51793,196537,1
51794,196547,14
51795,196549,4
51796,196552,20
51797,196556,0
51798,196559,0
51799,196562,2
51800,196563,7
51801,196565,15
51802,196571,0
51803,196578,0
51804,196579,10
51805,196583,27
51806,196584,34
51807,196585,25
51808,196586,0
51809,196593,34
51810,196594,15
51811,196596,0
51812,196606,12
51813,196610,15
51814,196611,22
51815,196620,0
51816,196630,13
51817,196633,34
51818,196634,11
51819,196635,10
51820,196636,8
51821,196642,28
51822,196644,28
51823,196653,17
51824,196657,8
51825,196660,3
51826,196664,26
51827,196665,7
51828,196677,3
51829,196685,11
51830,196691,33
51831,196694,12
51832,196696,27
51833,196704,0
51834,196705,27
51835,196709,5
51836,196716,11
51837,196717,31
51838,196718,35
51839,196722,3
51840,196723,25
51841,196724,16
51842,196725,15
51843,196727,26
51844,196728,0
51845,196731,0
51846,196739,13
51847,196757,0
51848,196769,0
51849,196770,32
51850,196772,8
51851,196777,18
51852,196781,23
51853,196784,12
51854,196785,0
51855,196789,15
51856,196790,0
51857,196791,26
51858,196795,0
51859,196798,0
51860,196811,9
51861,196812,0
51862,196819,0
51863,196821,18
51864,196822,5
51865,196825,9
51866,196826,12
51867,196831,4
51868,196832,13
51869,196835,18
51870,196837,15
51871,196839,20
51872,196843,28
51873,196844,23
51874,196851,0
51875,196853,6
51876,196854,29
51877,196859,23
51878,196860,29
51879,196861,14
51880,196864,30
51881,196867,17
51882,196869,3
51883,196873,17
51884,196883,23
51885,196885,7
51886,196890,16
51887,196891,12
51888,196899,22
51889,196901,9
51890,196902,23
51891,196907,29
51892,196909,0
51893,196911,0
51894,196915,3
51895,196917,0
51896,196931,6
51897,196932,0
51898,196935,25
51899,196939,0
51900,196940,0
51901,196946,22
51902,196951,21
51903,196958,13
51904,196961,0
51905,196963,0
51906,196964,15
51907,196977,0
51908,196979,15
51909,196983,7
51910,196989,0
51911,196992,32
51912,196994,21
51913,196996,25
51914,197000,27
51915,197002,0
51916,197004,18
51917,197005,25
51918,197009,0
51919,197011,9
51920,197012,18
51921,197016,13
51922,197017,6
51923,197018,12
51924,197029,34
51925,197031,12
51926,197038,0
51927,197043,6
51928,197044,8
51929,197047,29
51930,197050,5
51931,197051,17
51932,197053,16
51933,197061,5
51934,197062,6
51935,197063,0
51936,197080,0
51937,197086,25
51938,197088,33
51939,197090,29
51940,197091,23
51941,197092,5
51942,197096,21
51943,197099,7
51944,197103,32
51945,197104,29
51946,197105,0
51947,197110,19
51948,197111,30
51949,197115,11
51950,197117,16
51951,197118,24
51952,197119,34
51953,197120,15
51954,197128,0
51955,197130,11
51956,197131,13
51957,197132,0
51958,197134,12
51959,197135,10
51960,197139,0
51961,197140,17
51962,197150,35
51963,197156,0
51964,197157,4
51965,197158,21
51966,197166,33
51967,197168,0
51968,197169,16
51969,197174,0
51970,197181,28
51971,197185,14
51972,197192,0
51973,197194,0
51974,197196,0
51975,197198,0
51976,197201,18
51977,197202,12
51978,197205,0
51979,197215,28
51980,197216,9
51981,197220,24
51982,197223,30
51983,197225,0
51984,197226,24
51985,197229,2
51986,197230,34
51987,197237,0
51988,197243,12
51989,197247,9
51990,197248,10
51991,197261,0
51992,197265,12
51993,197271,29
51994,197273,0
51995,197274,9
51996,197283,3
51997,197284,11
51998,197285,18
51999,197288,27
52000,197290,1
52001,197293,13
52002,197295,16
52003,197298,7
52004,197299,0
52005,197301,6
52006,197305,18
52007,197307,0
52008,197319,12
52009,197321,20
52010,197322,10
52011,197323,13
52012,197324,26
52013,197327,9
52014,197329,6
52015,197330,31
52016,197336,0
52017,197338,9
52018,197343,27
52019,197348,0
52020,197352,25
52021,197356,19
52022,197357,21
52023,197362,5
52024,197371,25
52025,197374,0
52026,197375,0
52027,197376,26
52028,197377,0
52029,197380,0
52030,197384,0
52031,197389,6
52032,197391,0
52033,197394,0
52034,197406,0
52035,197407,28
52036,197411,0
52037,197413,28
52038,197415,32
52039,197417,1
52040,197419,17
52041,197422,5
52042,197424,5
52043,197427,7
52044,197428,28
52045,197429,23
52046,197439,0
52047,197442,8
52048,197443,0
52049,197444,17
52050,197445,6
52051,197446,22
52052,197449,26
52053,197455,25
52054,197456,21
52055,197468,0
52056,197469,21
52057,197470,13
52058,197472,0
52059,197476,9
52060,197477,0
52061,197485,21
52062,197487,23
52063,197489,0
52064,197493,11
52065,197506,31
52066,197508,28
52067,197510,12
52068,197512,34
52069,197518,29
52070,197522,0
52071,197523,0
52072,197536,0
52073,197537,3
52074,197538,16
52075,197541,13
52076,197544,14
52077,197549,23
52078,197550,20
