,codcliente,index
65853,249124,0
65854,249125,3
65855,249130,0
65856,249133,9
65857,249139,10.67
65858,249140,8.5
65859,249141,10.67
65860,249146,5.56
65861,249148,6.15
65862,249149,5.69
65863,249162,4
65864,249163,0
65865,249168,4.83
65866,249171,2
65867,249172,3
65868,249175,19
65869,249178,2.57
65870,249179,7.3
65871,249180,5
65872,249183,0
65873,249188,8.58
65874,249190,0
65875,249198,5.36
65876,249204,6.12
65877,249205,3
65878,249207,5.88
65879,249211,2.67
65880,249214,2
65881,249216,4.25
65882,249217,3.75
65883,249220,2.67
65884,249221,11.75
65885,249222,0
65886,249228,3.43
65887,249229,0
65888,249232,0
65889,249234,7.43
65890,249237,3.5
65891,249238,7
65892,249240,0
65893,249241,4
65894,249242,3.67
65895,249244,6.67
65896,249249,0
65897,249252,8.2
65898,249253,2.86
65899,249257,6.93
65900,249258,5.57
65901,249263,4.6
65902,249264,5.17
65903,249265,2.12
65904,249270,5
65905,249278,3.22
65906,249282,0
65907,249285,3.2
65908,249289,0
65909,249299,2.67
65910,249300,3.67
65911,249311,0
65912,249312,4.8
65913,249313,4.6
65914,249317,4.64
65915,249318,0
65916,249319,6.67
65917,249323,11.11
65918,249332,15.75
65919,249336,4.33
65920,249337,2.92
65921,249344,4.86
65922,249345,3.95
65923,249346,3.33
65924,249354,5
65925,249355,3.33
65926,249356,4.25
65927,249361,2.82
65928,249367,0
65929,249372,3.27
65930,249375,4.75
65931,249377,2.89
65932,249391,5.33
65933,249394,0
65934,249395,3.67
65935,249396,0
65936,249403,8.12
65937,249406,2.5
65938,249407,3.75
65939,249413,5.33
65940,249416,4.57
65941,249418,5.17
65942,249420,2
65943,249424,11
65944,249426,2
65945,249429,9.11
65946,249437,4
65947,249441,9.67
65948,249444,4.33
65949,249462,2.92
65950,249463,4.25
65951,249468,2
65952,249473,4.17
65953,249474,0
65954,249487,2.67
65955,249499,5.38
65956,249501,6.6
65957,249502,15.5
65958,249504,3.22
65959,249527,3.25
65960,249528,0
65961,249531,7.71
65962,249534,6.3
65963,249535,3.5
65964,249541,2.5
65965,249547,5.29
65966,249552,3.67
65967,249557,5.67
65968,249559,4.5
65969,249562,11.4
65970,249566,5
65971,249568,7.43
65972,249572,9.42
65973,249573,5.17
65974,249574,2
65975,249577,3.75
65976,249578,0
65977,249579,1
65978,249583,3.91
65979,249585,2.33
65980,249592,17.9
65981,249598,0
65982,249599,5.67
65983,249600,6.54
65984,249601,0
65985,249606,2
65986,249614,6.48
65987,249617,4.56
65988,249621,6.04
65989,249632,8.67
65990,249637,0
65991,249639,0
65992,249643,2.8
65993,249646,0
65994,249656,4.33
65995,249669,0
65996,249676,3.41
65997,249678,2.25
65998,249688,0
65999,249695,3.19
66000,249696,4.33
66001,249698,3.33
66002,249709,0
66003,249710,3.29
66004,249711,4.75
66005,249717,9
66006,249720,3.4
66007,249721,2.71
66008,249724,5.08
66009,249727,4.43
66010,249730,3.17
66011,249733,7.5
66012,249744,2.71
66013,249746,6.27
66014,249748,3.5
66015,249749,2
66016,249755,7.56
66017,249758,15.14
66018,249759,0
66019,249760,4.6
66020,249763,0
66021,249774,4.25
66022,249776,4.05
66023,249784,6
66024,249788,2.78
66025,249789,2.5
66026,249791,5.6
66027,249794,4.1
66028,249800,3.5
66029,249801,3.5
66030,249805,6.75
66031,249806,6.5
66032,249807,7.29
66033,249808,7.67
66034,249810,4.25
66035,249811,0
66036,249813,5.88
66037,249818,0
66038,249819,6
66039,249823,0
66040,249824,7.58
66041,249825,0
66042,249828,1
66043,249832,0
66044,249833,2
66045,249838,3.25
66046,249847,7.67
66047,249852,0
66048,249861,5.6
66049,249863,14.67
66050,249864,0
66051,249870,3.1
66052,249882,6.4
66053,249883,4.6
66054,249885,7.4
66055,249887,2.33
66056,249888,6
66057,249891,0
66058,249892,0
66059,249897,2.75
66060,249900,0
66061,249909,0
66062,249912,11
66063,249913,0
66064,249914,0
66065,249916,7.38
66066,249918,2.75
66067,249921,2.9
66068,249922,0
66069,249926,6.33
66070,249927,16
66071,249931,4.6
66072,249940,0
66073,249942,3.33
66074,249945,0
66075,249946,7
66076,249948,0
66077,249951,8.8
66078,249953,0
66079,249954,3.29
66080,249959,8.5
66081,249960,4
66082,249964,5.67
66083,249967,5.71
66084,249971,12.5
66085,249973,0
66086,249977,4.38
66087,249980,6.9
66088,249984,2.67
66089,249985,7.67
66090,249986,0
66091,249988,5
66092,249989,5.33
66093,249990,5.75
66094,249994,9.6
66095,250000,4.25
66096,250009,6.56
66097,250012,0
66098,250014,14.71
66099,250023,14
66100,250024,0
66101,250033,15.75
66102,250034,7.36
66103,250035,3.6
66104,250047,0
66105,250048,0
66106,250051,0
66107,250054,6.33
66108,250056,4.38
66109,250057,5.5
66110,250059,3.43
66111,250061,8
66112,250062,3.43
66113,250065,5.83
66114,250067,2
66115,250078,0
66116,250080,0
66117,250085,8.33
66118,250089,0
66119,250091,4.25
66120,250092,6.44
66121,250094,6.93
66122,250100,2.67
66123,250102,4.33
66124,250103,2.88
66125,250120,3.54
66126,250122,8.17
66127,250125,4.22
66128,250126,4.22
66129,250127,4.38
66130,250136,4.86
66131,250137,4
66132,250138,12.14
66133,250145,8.33
66134,250147,1
66135,250152,0
66136,250159,6.33
66137,250160,0
66138,250173,2.71
66139,250176,5.75
66140,250187,8.75
66141,250189,5.5
66142,250190,7.14
66143,250193,2.75
66144,250204,5.43
66145,250209,5.67
66146,250215,0
66147,250218,5.5
66148,250221,4.2
66149,250223,3.7
66150,250226,6.82
66151,250229,2.5
66152,250232,3.67
66153,250236,5.33
66154,250237,5.33
66155,250238,1
66156,250241,0
66157,250245,4.44
66158,250249,4.5
66159,250253,0
66160,250254,0
66161,250256,4
66162,250264,3.2
66163,250266,4.8
66164,250268,5.71
66165,250269,2.33
66166,250282,3.67
66167,250286,5
66168,250293,0
66169,250295,8.25
66170,250297,3.09
66171,250299,7.4
66172,250306,3
66173,250309,0
66174,250310,0
66175,250318,2.57
66176,250322,0
66177,250324,8.25
66178,250326,3
66179,250327,0
66180,250330,4.67
66181,250336,4.05
66182,250338,4.08
66183,250343,9
66184,250346,7.5
66185,250347,8.33
66186,250350,5.38
66187,250354,6.44
66188,250362,12
66189,250364,8.75
66190,250366,3
66191,250374,15.75
66192,250375,0
66193,250378,1.8
66194,250380,4.67
66195,250386,3.5
66196,250387,4.22
66197,250388,5.87
66198,250393,3.6
66199,250394,1
66200,250400,2.8
66201,250401,0
66202,250402,0
66203,250404,8.47
66204,250408,4.33
66205,250409,3.8
66206,250410,0
66207,250411,0
66208,250413,3.86
66209,250414,0
66210,250418,5.5
66211,250419,7.6
66212,250422,0
66213,250429,8.27
66214,250438,0
66215,250440,0
66216,250444,0
66217,250446,4.27
66218,250450,0
66219,250453,7
66220,250454,4.2
66221,250466,5
66222,250467,7
66223,250468,6.38
66224,250470,6.07
66225,250471,5.4
66226,250474,3.75
66227,250477,6.4
66228,250479,6
66229,250482,0
66230,250483,3.67
66231,250487,8.5
66232,250491,4.25
66233,250492,0
66234,250493,4.33
66235,250495,10.25
66236,250503,0
66237,250507,0
66238,250510,10.8
66239,250511,2.33
66240,250513,0
66241,250515,0
66242,250518,2.56
66243,250519,5.57
66244,250520,8
66245,250521,3.33
66246,250523,6.18
66247,250526,3.71
66248,250542,5
66249,250545,3.14
66250,250547,3.33
66251,250554,6
66252,250565,0
66253,250570,3.53
66254,250577,3
66255,250578,0
66256,250579,0
66257,250582,0
66258,250584,5.14
66259,250585,2.86
66260,250586,0
66261,250592,0
66262,250593,3
66263,250595,8.43
66264,250597,3.09
66265,250602,0
66266,250608,0
66267,250610,6.45
66268,250614,0
66269,250617,0
66270,250619,4.7
66271,250620,7.44
66272,250622,6.32
66273,250625,4.5
66274,250635,0
66275,250646,7
66276,250655,2
66277,250656,4.17
66278,250664,5.29
66279,250670,3.88
66280,250674,0
66281,250682,0
66282,250691,3.36
66283,250702,0
66284,250707,4.6
66285,250709,4
66286,250717,0
66287,250721,5.09
66288,250723,0
66289,250732,6.77
66290,250735,0
66291,250739,9.33
66292,250742,0
66293,250752,8.17
66294,250753,2
66295,250754,5.38
66296,250775,3.75
66297,250779,5
66298,250785,0
66299,250794,4
66300,250795,6.33
66301,250796,5.31
66302,250804,6.33
66303,250806,7.25
66304,250808,5.73
66305,250811,4.27
66306,250813,0
66307,250816,3.43
66308,250821,4.57
66309,250822,3.29
66310,250824,5
66311,250830,0
66312,250831,3.25
66313,250834,0
66314,250842,10.83
66315,250843,5.14
66316,250844,6.73
66317,250845,6.64
66318,250851,11.57
66319,250855,10.71
66320,250856,4.8
66321,250857,8
66322,250858,4.69
66323,250864,4.29
66324,250865,7.82
66325,250867,6.8
66326,250868,7.67
66327,250880,11.4
66328,250885,5
66329,250893,6.75
66330,250905,7.06
66331,250909,0
66332,250911,11.5
66333,250915,7.4
66334,250927,4.24
66335,250929,9.25
66336,250930,7.57
66337,250933,6.67
66338,250939,0
66339,250947,0
66340,250961,5
66341,250967,4.6
66342,250972,9.33
66343,250974,10.53
66344,250975,5.36
66345,250980,3.75
66346,250981,0
66347,250985,0
66348,250987,8
66349,250994,3.56
66350,250995,0
66351,250996,7.62
66352,251004,0
66353,251005,2
66354,251009,8.67
66355,251017,4.5
66356,251018,7
66357,251019,2.33
66358,251020,0
66359,251022,5.27
66360,251024,5.64
66361,251030,3.92
66362,251033,0
66363,251036,2.1
66364,251049,2.33
66365,251050,2.67
66366,251052,0
66367,251053,0
66368,251071,4.33
66369,251073,0
66370,251076,2.67
66371,251078,0
66372,251081,6.25
66373,251082,6.75
66374,251086,0
66375,251087,13.6
66376,251089,8
66377,251091,18.2
66378,251093,4.31
66379,251098,4.33
66380,251103,0
66381,251120,4.29
66382,251121,4.57
66383,251123,13.29
66384,251124,0
66385,251147,10.4
66386,251152,1
66387,251153,8.64
66388,251154,5.33
66389,251159,0
66390,251162,0
66391,251163,1
66392,251173,5.56
66393,251184,0
66394,251185,10
66395,251192,3
66396,251196,7.67
66397,251202,5
66398,251204,2.67
66399,251208,0
66400,251210,10.25
66401,251218,0
66402,251221,4.67
66403,251222,5.8
66404,251227,0
66405,251230,6.33
66406,251241,1
66407,251244,6.92
66408,251247,6.25
66409,251249,0
66410,251252,4.5
66411,251253,0
66412,251255,6.17
66413,251259,2.71
66414,251261,6
66415,251262,4.27
66416,251266,5.89
66417,251268,7.58
66418,251270,8.12
66419,251273,0
66420,251274,2.27
66421,251277,4
66422,251281,6.29
66423,251295,4.62
66424,251297,9.33
66425,251299,14
66426,251300,0
66427,251303,7.67
66428,251312,7.86
66429,251314,3.33
66430,251318,5.11
66431,251319,8.73
66432,251328,5.33
66433,251331,3
66434,251333,4.8
66435,251336,0
66436,251338,4.5
66437,251351,10.86
66438,251353,0
66439,251356,0
66440,251362,7.4
66441,251374,8.43
66442,251375,20
66443,251395,2.92
66444,251407,17
66445,251417,3.38
66446,251425,0
66447,251429,2.4
66448,251435,0
66449,251436,4.67
66450,251437,0
66451,251440,0
66452,251444,3
66453,251458,6.57
66454,251463,1.5
66455,251472,0
66456,251490,3.5
66457,251491,2.76
66458,251492,11.1
66459,251493,1
66460,251499,2.33
66461,251508,5.67
66462,251510,0
66463,251517,0
66464,251525,0
66465,251526,0
66466,251527,2.71
66467,251532,7.92
66468,251534,7.75
66469,251539,0
66470,251544,0
66471,251548,4.42
66472,251553,0
66473,251557,0
66474,251563,3.33
66475,251569,0
66476,251570,0
66477,251571,5.67
66478,251572,6.67
66479,251575,3.2
66480,251578,2.75
66481,251585,6
66482,251593,8.33
66483,251598,0
66484,251602,6.45
66485,251603,4.71
66486,251604,0
66487,251605,3.5
66488,251607,0
66489,251608,5.7
66490,251610,7
66491,251611,4.18
66492,251615,3.27
66493,251617,6.33
66494,251619,7.5
66495,251622,0
66496,251623,3
66497,251624,0
66498,251627,4.75
66499,251628,6.92
66500,251634,3.67
66501,251635,0
66502,251637,2.43
66503,251639,9.6
66504,251647,3.75
66505,251653,3.7
66506,251656,6.25
66507,251658,0
66508,251660,0
66509,251663,0
66510,251664,0
66511,251665,0
66512,251670,6.71
66513,251671,0
66514,251672,4.8
66515,251675,0
66516,251677,0
66517,251678,1.57
66518,251680,0
66519,251681,6.12
66520,251683,4.33
66521,251685,0
66522,251686,3.29
66523,251691,0
66524,251696,4.8
66525,251697,5
66526,251698,4.94
66527,251701,2.6
66528,251706,3.6
66529,251709,4.83
66530,251711,0
66531,251712,1
66532,251713,2
66533,251714,0
66534,251717,2.46
66535,251719,0
66536,251721,4.33
66537,251725,4.75
66538,251726,3
66539,251734,15.6
66540,251737,4
66541,251739,3.83
66542,251745,1
66543,251748,6.7
66544,251749,5.8
66545,251760,4
66546,251764,3.8
66547,251770,2
66548,251778,4.28
66549,251780,3
66550,251784,7
66551,251785,0
66552,251787,0
66553,251792,3.56
66554,251794,5.55
66555,251795,5.2
66556,251796,2.82
66557,251809,5.67
66558,251812,5
66559,251829,4.08
66560,251832,13.67
66561,251833,5.57
66562,251835,4.62
66563,251836,4.43
66564,251842,0
66565,251846,3.75
66566,251849,2
66567,251852,0
66568,251853,3.92
66569,251854,4.67
66570,251855,0
66571,251858,4
66572,251860,6.57
66573,251862,13
66574,251863,8.33
66575,251867,2.2
66576,251870,6.17
66577,251872,5.57
66578,251878,15
66579,251882,0
66580,251883,4.2
66581,251885,6.57
66582,251888,3.67
66583,251891,7.27
66584,251897,5
66585,251903,0
66586,251913,0
66587,251916,1
66588,251921,4.33
66589,251924,2.12
66590,251926,1
66591,251931,0
66592,251934,2
66593,251939,4.33
66594,251941,4.2
66595,251943,6.4
66596,251949,5.2
66597,251951,0
66598,251954,7
66599,251958,4.5
66600,251959,4
66601,251967,0
66602,251971,4.43
66603,251979,3.82
66604,251982,0
66605,251988,6
66606,251989,0
66607,251990,5.5
66608,251998,0
66609,252004,4.33
66610,252014,6.33
66611,252016,2.75
66612,252018,5.33
66613,252020,0
66614,252021,0
66615,252028,4
66616,252033,5.75
66617,252036,0
66618,252037,3.67
66619,252043,3.57
66620,252047,7.75
66621,252049,5.07
66622,252051,4
66623,252070,6.67
66624,252073,4
66625,252074,8.4
66626,252075,11.5
66627,252077,3.45
66628,252078,0
66629,252079,0
66630,252084,0
66631,252085,5.09
66632,252086,3.75
66633,252087,0
66634,252090,4.33
66635,252098,5.44
66636,252101,0
66637,252108,0
66638,252109,0
66639,252110,7
66640,252112,0
66641,252114,5.29
66642,252116,3.67
66643,252118,5.89
66644,252127,0
66645,252128,3.73
66646,252130,0
66647,252131,6.73
66648,252134,3.86
66649,252141,6
66650,252142,4.4
66651,252146,0
66652,252147,1
66653,252148,0
66654,252149,4.31
66655,252150,0
66656,252153,5.57
66657,252155,7.8
66658,252162,0
66659,252163,0
66660,252167,2.71
66661,252170,4.14
66662,252171,4.8
66663,252179,5.55
66664,252180,8.4
66665,252182,0
66666,252187,0
66667,252189,3.5
66668,252200,0
66669,252204,3.56
66670,252209,5.38
66671,252212,0
66672,252214,7.83
66673,252222,5.71
66674,252223,6.75
66675,252224,0
66676,252231,8.18
66677,252237,5.67
66678,252242,7.25
66679,252261,6
66680,252270,4
66681,252278,3.8
66682,252280,4.67
66683,252292,0
66684,252301,4.94
66685,252306,3
66686,252310,3.8
66687,252314,2
66688,252315,0
66689,252317,10
66690,252319,6.23
66691,252320,6
66692,252321,5.6
66693,252322,3
66694,252323,4
66695,252324,18
66696,252330,6.5
66697,252331,4.25
66698,252343,4
66699,252346,0
66700,252349,4.6
66701,252350,5.17
66702,252351,6.83
66703,252354,6.75
66704,252360,3.93
66705,252363,0
66706,252367,10.3
66707,252371,9
66708,252372,3.25
66709,252378,1.8
66710,252381,0
66711,252384,0
66712,252387,6.71
66713,252388,6.69
66714,252389,5.45
66715,252390,5.79
66716,252391,2.31
66717,252392,2.75
66718,252399,4.69
66719,252402,6.14
66720,252404,0
66721,252406,3.27
66722,252408,4
66723,252410,0
66724,252411,5
66725,252412,0
66726,252419,3.78
66727,252431,0
66728,252436,4.4
66729,252440,4.56
66730,252442,7.88
66731,252452,3.67
66732,252453,6.4
66733,252458,3.6
66734,252462,0
66735,252463,3.88
66736,252467,10.4
66737,252469,4.12
66738,252474,0
66739,252478,6.67
66740,252484,14.67
66741,252489,2.75
66742,252492,0
66743,252497,0
66744,252499,11.67
66745,252504,0
66746,252509,6.67
66747,252513,7.5
66748,252515,4.39
66749,252519,6.7
66750,252525,5.25
66751,252536,0
66752,252537,0
66753,252539,8.5
66754,252542,15.75
66755,252543,6.33
66756,252546,0
66757,252550,0
66758,252551,4
66759,252559,6.33
66760,252568,7
66761,252574,3.13
66762,252576,14.22
66763,252579,5.33
66764,252581,3.5
66765,252584,7.88
66766,252590,5.92
66767,252592,0
66768,252597,5.17
66769,252598,2.43
66770,252599,5.25
66771,252600,3.08
66772,252602,3
66773,252604,6.31
66774,252605,0
66775,252606,11.25
66776,252607,7.25
66777,252610,6.15
66778,252617,1
66779,252618,2.4
66780,252623,6.4
66781,252629,4.47
66782,252637,3.83
66783,252638,0
66784,252639,6
66785,252640,0
66786,252641,14.25
66787,252643,5.09
66788,252646,2.6
66789,252648,5.5
66790,252661,0
66791,252662,0
66792,252672,3.33
66793,252673,9
66794,252677,7.29
66795,252678,5.86
66796,252681,17.33
66797,252684,4
66798,252693,0
66799,252695,5.75
66800,252696,3.75
66801,252703,0
66802,252707,15.67
66803,252708,4
66804,252710,6
66805,252714,3.12
66806,252717,3.92
66807,252721,3.43
66808,252722,0
66809,252723,0
66810,252726,4.81
66811,252728,4.67
66812,252729,5
66813,252734,0
66814,252738,16
66815,252747,6.57
66816,252752,0
66817,252758,7.1
66818,252760,4.57
66819,252762,2.23
66820,252767,2.67
66821,252773,0
66822,252776,7.44
66823,252777,5
66824,252778,4.88
66825,252782,5.89
66826,252783,3.5
66827,252797,8.67
66828,252799,0
66829,252800,0
66830,252802,5.83
66831,252806,2.6
66832,252807,4.75
66833,252809,5.33
66834,252811,5.58
66835,252819,4.67
66836,252841,0
66837,252842,4.53
66838,252850,0
66839,252851,0
66840,252852,7.25
66841,252854,3.18
66842,252857,5.71
66843,252858,0
66844,252865,3.6
66845,252867,0
66846,252868,6.4
66847,252869,0
66848,252870,0
66849,252871,7.2
66850,252880,0
66851,252889,3.67
66852,252891,10.2
66853,252893,17.33
66854,252896,3.38
66855,252898,5.29
66856,252899,11.43
66857,252905,2
66858,252907,6.2
66859,252909,3.5
66860,252916,3.6
66861,252930,15.33
66862,252932,3
66863,252933,4.5
66864,252934,5.2
66865,252936,3.85
66866,252937,6.05
66867,252939,3.12
66868,252940,0
66869,252945,4.33
66870,252962,4.22
66871,252964,4
66872,252966,14.4
66873,252976,0
66874,252985,3.92
66875,252988,3.2
66876,252991,0
66877,252996,0
66878,252997,0
66879,253000,4.21
66880,253002,10.33
66881,253004,8
66882,253007,0
66883,253009,0
66884,253014,5.14
66885,253023,2.62
66886,253026,3.55
66887,253028,15.5
66888,253029,5.38
66889,253030,3.25
66890,253031,5.67
66891,253041,4.45
66892,253048,0
66893,253054,4.5
66894,253056,4.45
66895,253061,3.43
66896,253070,5.4
66897,253071,13.7
66898,253072,2.75
66899,253073,4.76
66900,253074,0
66901,253082,12
66902,253092,10.83
66903,253095,7.5
66904,253096,0
66905,253100,2
66906,253106,6.28
66907,253108,0
66908,253115,5.33
66909,253117,0
66910,253118,0
66911,253121,5.33
66912,253123,0
66913,253129,0
66914,253136,4.25
66915,253139,0
66916,253141,3.44
66917,253144,5.14
66918,253155,7.44
66919,253159,4.33
66920,253165,11.75
66921,253170,0
66922,253186,5.85
66923,253191,5.85
66924,253192,0
66925,253193,2
66926,253204,0
66927,253207,3.9
66928,253209,0
66929,253210,13
66930,253212,2.75
66931,253214,5.17
66932,253218,8.67
66933,253219,2.33
66934,253221,0
66935,253225,7.06
66936,253227,0
66937,253230,0
66938,253234,0
66939,253235,8.8
66940,253246,0
66941,253253,3.7
66942,253257,0
66943,253264,2.89
66944,253270,0
66945,253271,5.64
66946,253274,3.33
66947,253275,3
66948,253279,2.67
66949,253280,7.17
66950,253284,1
66951,253285,0
66952,253287,3.71
66953,253291,9
66954,253292,6.17
66955,253294,5.5
66956,253295,11.83
66957,253296,4.4
66958,253299,3.4
66959,253300,3.5
66960,253301,3.67
66961,253306,0
66962,253307,0
66963,253311,3.33
66964,253312,3.6
66965,253315,6.33
66966,253320,4.38
66967,253335,8
66968,253336,6.48
66969,253339,0
66970,253342,3.33
66971,253347,5.67
66972,253348,0
66973,253349,3.88
66974,253350,0
66975,253353,3.5
66976,253356,6.12
66977,253357,4.25
66978,253359,4.25
66979,253360,7.33
66980,253361,4.25
66981,253364,9.2
66982,253366,13.17
66983,253367,9.86
66984,253369,5.89
66985,253372,3.75
66986,253382,0
66987,253384,3.69
66988,253386,3.25
66989,253387,3.68
66990,253392,2.67
66991,253394,4.54
66992,253395,4.17
66993,253416,7
66994,253418,10
66995,253419,8.5
66996,253422,0
66997,253427,7.8
66998,253428,0
66999,253431,9.06
67000,253433,8.5
67001,253434,6.54
67002,253441,9
67003,253447,2.64
67004,253452,7.86
67005,253454,6.25
67006,253466,0
67007,253469,6.25
67008,253472,10.43
67009,253475,0
67010,253476,0
67011,253482,6.71
67012,253491,3.6
67013,253492,3
67014,253494,3.6
67015,253497,2.2
67016,253505,5.2
67017,253506,0
67018,253508,0
67019,253513,0
67020,253521,0
67021,253523,3.43
67022,253526,0
67023,253530,0
